date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:06:49	169442/169442	---M--	200	added ('OK')	image/jpeg	etag:%22295e2-4f80c3565c280%22	https://cavaglia.eu/wp-content/uploads/2014/04/convegno.jpg	cavaglia.eu/wp-content/uploads/2014/04/convegno.jpg	(from https://cavaglia.eu/about/)
21:06:50	182247/182247	---M--	200	added ('OK')	image/jpeg	etag:%222c7e7-4f80c6247a0c0%22	https://cavaglia.eu/wp-content/uploads/2014/04/Consiglio-small.jpg	cavaglia.eu/wp-content/uploads/2014/04/Consiglio-small.jpg	(from https://cavaglia.eu/about/)
21:06:50	828017/828017	---M--	200	added ('OK')	image/jpeg	etag:%22ca271-4f7bb246e5c40%22	https://cavaglia.eu/wp-content/uploads/2014/04/profilo.jpg	cavaglia.eu/wp-content/uploads/2014/04/profilo.jpg	(from https://cavaglia.eu/about/)
21:06:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Apr%202024%2019:06:50%20GMT	https://cavaglia.eu/blog	cavaglia.eu/blog	(from https://cavaglia.eu/about/)
21:06:52	32354/32354	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:06:51%20GMT	https://cavaglia.eu/blog/	cavaglia.eu/blog/index.html	(from https://cavaglia.eu/about/)
21:06:52	22163/22163	---M--	200	added ('OK')	image/png	etag:%225693-4f80cc6d53480%22	https://cavaglia.eu/wp-content/uploads/2014/04/BTN_zeroneet.png	cavaglia.eu/wp-content/uploads/2014/04/BTN_zeroneet.png	(from https://cavaglia.eu/about/)
21:06:53	619568/619568	---M--	200	added ('OK')	image/jpeg	etag:%2297430-4f80c82b468c0%22	https://cavaglia.eu/wp-content/uploads/2014/04/scalinata.jpg	cavaglia.eu/wp-content/uploads/2014/04/scalinata.jpg	(from https://cavaglia.eu/about/)
21:06:53	22561/22561	---M--	200	added ('OK')	image/png	etag:%225821-4f7a705dfe140%22	https://cavaglia.eu/wp-content/uploads/2014/04/BTN_famiglia.png	cavaglia.eu/wp-content/uploads/2014/04/BTN_famiglia.png	(from https://cavaglia.eu/about/)
21:06:54	21318/21318	---M--	200	added ('OK')	image/png	etag:%225346-4f7a6f8582280%22	https://cavaglia.eu/wp-content/uploads/2014/04/BTN_avoro.png	cavaglia.eu/wp-content/uploads/2014/04/BTN_avoro.png	(from https://cavaglia.eu/about/)
21:06:55	20542/20542	---M--	200	added ('OK')	image/png	etag:%22503e-4f80cd07d2100%22	https://cavaglia.eu/wp-content/uploads/2014/04/BTN_salute.png	cavaglia.eu/wp-content/uploads/2014/04/BTN_salute.png	(from https://cavaglia.eu/about/)
21:06:56	18904/18904	---M--	200	added ('OK')	image/png	etag:%2249d8-4f80cae375340%22	https://cavaglia.eu/wp-content/uploads/2014/04/BTN_lavoro.png	cavaglia.eu/wp-content/uploads/2014/04/BTN_lavoro.png	(from https://cavaglia.eu/about/)
21:06:57	20581/20581	---M--	200	added ('OK')	image/png	etag:%225065-4f7a71bbfdb00%22	https://cavaglia.eu/wp-content/uploads/2014/04/BTN_trasporti.png	cavaglia.eu/wp-content/uploads/2014/04/BTN_trasporti.png	(from https://cavaglia.eu/about/)
21:06:58	17941/17941	---M--	200	added ('OK')	image/png	etag:%224615-4f80cbe216c00%22	https://cavaglia.eu/wp-content/uploads/2014/04/BTN_burocrazia.png	cavaglia.eu/wp-content/uploads/2014/04/BTN_burocrazia.png	(from https://cavaglia.eu/about/)
21:06:59	22678/22678	---M--	200	added ('OK')	image/png	etag:%225896-4f7a7141ebb00%22	https://cavaglia.eu/wp-content/uploads/2014/04/BTN_ambiente-energia.png	cavaglia.eu/wp-content/uploads/2014/04/BTN_ambiente-energia.png	(from https://cavaglia.eu/about/)
21:07:03	67/67	---M--	200	added ('OK')	text/plain	date:Sun,%2007%20Apr%202024%2019:07:02%20GMT	http://cavaglia.eu/robots.txt		(from https://cavaglia.eu/)
21:07:31	210557/210557	---M--	200	added ('OK')	application/pdf	etag:%223367d-4f7f3959c3a80%22	http://cavaglia.eu/wp-content/uploads/2014/04/Cavaglia-Flyer.pdf	cavaglia.eu/wp-content/uploads/2014/04/Cavaglia-Flyer.pdf	(from https://cavaglia.eu/about/)
21:07:57	527445/527445	---M--	200	added ('OK')	application/pdf	etag:%2280c55-4f7f397383740%22	http://cavaglia.eu/wp-content/uploads/2014/04/Cavaglia-manifesto.pdf	cavaglia.eu/wp-content/uploads/2014/04/Cavaglia-manifesto.pdf	(from https://cavaglia.eu/about/)
21:07:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Apr%202024%2019:07:31%20GMT	https://cavaglia.eu/?p=466	cavaglia.eu/index2905.html	(from http://cavaglia.eu/zero-neet/)
21:07:57	2268/2268	---M--	200	added ('OK')	application/json	date:Sun,%2007%20Apr%202024%2019:07:03%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fzero-neet%2F	cavaglia.eu/wp-json/oembed/1.0/embede6dd.json	(from http://cavaglia.eu/zero-neet/)
21:07:57	725/725	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c1b6b1d63e312f861b8c5a895afaaf8a-gzip%22	https://cavaglia.eu/zero-neet/feed/	cavaglia.eu/zero-neet/feed/index.html	(from http://cavaglia.eu/zero-neet/)
21:07:57	2361/2361	---M-Z	200	added ('OK')	text/xml	date:Sun,%2007%20Apr%202024%2019:07:57%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fzero-neet%2F&format=xml	cavaglia.eu/wp-json/oembed/1.0/embed90c2	(from http://cavaglia.eu/zero-neet/)
21:08:05	31571/31571	---M--	200	added ('OK')	image/png	etag:%227b53-4f93948c27c00%22	http://cavaglia.eu/wp-content/uploads/2014/05/zeroneet.png	cavaglia.eu/wp-content/uploads/2014/05/zeroneet.png	(from http://cavaglia.eu/zero-neet/)
21:09:08	27632/27632	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:08:01%20GMT	https://cavaglia.eu/blog/page/2/	cavaglia.eu/blog/page/2/index.html	(from https://cavaglia.eu/blog/)
21:09:09	32494/32494	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:08:02%20GMT	https://cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/	cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/index.html	(from https://cavaglia.eu/blog/)
21:09:12	29283/29283	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:08:06%20GMT	https://cavaglia.eu/category/provincia-di-torino/	cavaglia.eu/category/provincia-di-torino/index.html	(from https://cavaglia.eu/blog/)
21:09:19	1811355/1811355	---M--	200	added ('OK')	image/jpeg	etag:%221ba39b-4f93931097c80%22	http://cavaglia.eu/wp-content/uploads/2014/05/zeroneet.jpg	cavaglia.eu/wp-content/uploads/2014/05/zeroneet.jpg	(from http://cavaglia.eu/zero-neet/)
21:09:58	30277/30277	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:09:09%20GMT	https://cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/	cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/index.html	(from https://cavaglia.eu/blog/)
21:09:58	31866/31866	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:09:10%20GMT	https://cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/	cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/index.html	(from https://cavaglia.eu/blog/)
21:09:59	30054/30054	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:09:13%20GMT	https://cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/	cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/index.html	(from https://cavaglia.eu/blog/)
21:10:00	29970/29970	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:09:19%20GMT	https://cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/	cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/index.html	(from https://cavaglia.eu/blog/)
21:10:40	29606/29606	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:09:59%20GMT	https://cavaglia.eu/incontro-a-giaveno/	cavaglia.eu/incontro-a-giaveno/index.html	(from https://cavaglia.eu/blog/)
21:10:40	29607/29607	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:09:59%20GMT	https://cavaglia.eu/incontro-a-condove/	cavaglia.eu/incontro-a-condove/index.html	(from https://cavaglia.eu/blog/)
21:10:40	32454/32454	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:00%20GMT	https://cavaglia.eu/formazione-e-lavoro-in-provincia-di-torino/	cavaglia.eu/formazione-e-lavoro-in-provincia-di-torino/index.html	(from https://cavaglia.eu/blog/)
21:10:40	31786/31786	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:01%20GMT	https://cavaglia.eu/mozione-riordino-del-sistema-di-istruzione-e-formazione-professionale/	cavaglia.eu/mozione-riordino-del-sistema-di-istruzione-e-formazione-professionale/index.html	(from https://cavaglia.eu/blog/)
21:10:40	31594/31594	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:40%20GMT	https://cavaglia.eu/listruzione-in-provincia-di-torino/	cavaglia.eu/listruzione-in-provincia-di-torino/index.html	(from https://cavaglia.eu/blog/)
21:10:40	2598/2598	---M--	200	added ('OK')	application/json	date:Sun,%2007%20Apr%202024%2019:10:40%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fproposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice%2F	cavaglia.eu/wp-json/oembed/1.0/embed06d7.json	(from https://cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/)
21:10:41	25467/25467	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:41%20GMT	https://cavaglia.eu/tag/elezioni/	cavaglia.eu/tag/elezioni/index.html	(from https://cavaglia.eu/blog/)
21:10:41	25137/25137	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:41%20GMT	https://cavaglia.eu/tag/condove/	cavaglia.eu/tag/condove/index.html	(from https://cavaglia.eu/blog/)
21:10:41	25522/25522	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:41%20GMT	https://cavaglia.eu/tag/ferrovia/	cavaglia.eu/tag/ferrovia/index.html	(from https://cavaglia.eu/blog/)
21:10:41	29003/29003	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:41%20GMT	https://cavaglia.eu/tag/formazione/	cavaglia.eu/tag/formazione/index.html	(from https://cavaglia.eu/blog/)
21:10:42	2691/2691	---M-Z	200	added ('OK')	text/xml	date:Sun,%2007%20Apr%202024%2019:10:42%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fproposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice%2F&format=xml	cavaglia.eu/wp-json/oembed/1.0/embed73a2	(from https://cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/)
21:10:43	25559/25559	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:43%20GMT	https://cavaglia.eu/tag/lavoro/	cavaglia.eu/tag/lavoro/index.html	(from https://cavaglia.eu/blog/)
21:10:43	27290/27290	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:43%20GMT	https://cavaglia.eu/tag/mozione/	cavaglia.eu/tag/mozione/index.html	(from https://cavaglia.eu/blog/)
21:10:43	25137/25137	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:43%20GMT	https://cavaglia.eu/tag/giaveno/	cavaglia.eu/tag/giaveno/index.html	(from https://cavaglia.eu/blog/)
21:10:43	27303/27303	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:43%20GMT	https://cavaglia.eu/tag/istruzione/	cavaglia.eu/tag/istruzione/index.html	(from https://cavaglia.eu/blog/)
21:10:46	28562/28562	---M--	200	added ('OK')	application/pdf	etag:%226f92-4de6cec788c00%22	http://cavaglia.eu/wp-content/uploads/2013/06/409_Pinerolo_TorrePellice.pdf	cavaglia.eu/wp-content/uploads/2013/06/409_Pinerolo_TorrePellice.pdf	(from https://cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/)
21:10:46	25210/25210	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:44%20GMT	https://cavaglia.eu/tag/riforma/	cavaglia.eu/tag/riforma/index.html	(from https://cavaglia.eu/blog/)
21:10:46	27650/27650	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:44%20GMT	https://cavaglia.eu/tag/torino/	cavaglia.eu/tag/torino/index.html	(from https://cavaglia.eu/blog/)
21:10:46	25599/25599	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:44%20GMT	https://cavaglia.eu/tag/occupazione/	cavaglia.eu/tag/occupazione/index.html	(from https://cavaglia.eu/blog/)
21:10:46	700/700	---M-Z	200	added ('OK')	application/javascript	etag:%222bc-58739c8d63c2d-gzip%22	https://cavaglia.eu/wp-content/plugins/akismet/_inc/form.js?ver=4.1.1	cavaglia.eu/wp-content/plugins/akismet/_inc/form0235.js	(from https://cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/)
21:11:17	25256/25256	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:46%20GMT	https://cavaglia.eu/tag/trasformazioni/	cavaglia.eu/tag/trasformazioni/index.html	(from https://cavaglia.eu/blog/)
21:11:17	25369/25369	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:46%20GMT	https://cavaglia.eu/2012/06/	cavaglia.eu/2012/06/index.html	(from https://cavaglia.eu/blog/)
21:11:17	25309/25309	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:46%20GMT	https://cavaglia.eu/2011/12/	cavaglia.eu/2011/12/index.html	(from https://cavaglia.eu/blog/)
21:11:18	26576/26576	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:10:47%20GMT	https://cavaglia.eu/2011/11/	cavaglia.eu/2011/11/index.html	(from https://cavaglia.eu/blog/)
21:11:49	25818/25818	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:18%20GMT	https://cavaglia.eu/2011/03/	cavaglia.eu/2011/03/index.html	(from https://cavaglia.eu/blog/)
21:11:49	24993/24993	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:18%20GMT	https://cavaglia.eu/2011/05/	cavaglia.eu/2011/05/index.html	(from https://cavaglia.eu/blog/)
21:11:49	25391/25391	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:18%20GMT	https://cavaglia.eu/2010/12/	cavaglia.eu/2010/12/index.html	(from https://cavaglia.eu/blog/)
21:11:49	25301/25301	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:19%20GMT	https://cavaglia.eu/2010/11/	cavaglia.eu/2010/11/index.html	(from https://cavaglia.eu/blog/)
21:11:49	2446/2446	---M--	200	added ('OK')	application/json	date:Sun,%2007%20Apr%202024%2019:11:49%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fmozione-analisi-dei-fabbisogni-professionali%2F	cavaglia.eu/wp-json/oembed/1.0/embed0c9f.json	(from https://cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/)
21:11:50	26292/26292	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:49%20GMT	https://cavaglia.eu/2009/11/	cavaglia.eu/2009/11/index.html	(from https://cavaglia.eu/blog/)
21:11:50	25314/25314	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:49%20GMT	https://cavaglia.eu/2009/05/	cavaglia.eu/2009/05/index.html	(from https://cavaglia.eu/blog/)
21:11:50	30839/30839	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:50%20GMT	https://cavaglia.eu/mozione-nuovo-quadro-organizzativo-delle-politiche-attive-del-lavoro-della-provincia-di-torino/	cavaglia.eu/mozione-nuovo-quadro-organizzativo-delle-politiche-attive-del-lavoro-della-provincia-di-torino/index.html	(from https://cavaglia.eu/blog/page/2/)
21:11:50	31611/31611	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:50%20GMT	https://cavaglia.eu/mozione-azioni-di-sostegno-alla-formazione-professionale/	cavaglia.eu/mozione-azioni-di-sostegno-alla-formazione-professionale/index.html	(from https://cavaglia.eu/blog/page/2/)
21:11:51	2539/2539	---M-Z	200	added ('OK')	text/xml	date:Sun,%2007%20Apr%202024%2019:11:51%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fmozione-analisi-dei-fabbisogni-professionali%2F&format=xml	cavaglia.eu/wp-json/oembed/1.0/embedb7da	(from https://cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/)
21:11:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Apr%202024%2019:11:52%20GMT	https://cavaglia.eu/?p=78	cavaglia.eu/index7896.html	(from https://cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/)
21:11:52	934/934	---M-Z	200	added ('OK')	application/rss+xml	etag:%2220912265f6b6f6d27df027b1d35255fd-gzip%22	https://cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/feed/	cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/feed/index.html	(from https://cavaglia.eu/proposta-di-mozione-per-salvare-la-linea-ferroviaria-pinerolo-torre-pellice/)
21:11:52	32704/32704	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:52%20GMT	https://cavaglia.eu/il-mio-impegno-per-la-provincia-di-torino/	cavaglia.eu/il-mio-impegno-per-la-provincia-di-torino/index.html	(from https://cavaglia.eu/blog/page/2/)
21:11:52	30078/30078	---M-Z	200	added ('OK')	text/html	date:Sun,%2007%20Apr%202024%2019:11:52%20GMT	https://cavaglia.eu/category/provincia-di-torino/page/2/	cavaglia.eu/category/provincia-di-torino/page/2/index.html	(from https://cavaglia.eu/category/provincia-di-torino/)
21:12:52	1385984/1385984	---M--	200	added ('OK')	application/msword	etag:%22152600-4de6d3bbebc80%22	http://cavaglia.eu/wp-content/uploads/2013/06/MOZIONE_fabbisogni_02_cavagli%c3%a0_definitiva.doc	cavaglia.eu/wp-content/uploads/2013/06/MOZIONE_fabbisogni_02_cavagli%c3%a0_definitiva.doc	(from https://cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/)
21:12:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Apr%202024%2019:11:54%20GMT	https://cavaglia.eu/?p=92	cavaglia.eu/index8e15.html	(from https://cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/)
21:12:52	30494/30494	---M-Z	200	added ('OK')	application/rss+xml	etag:%22136d05a16050a5293c373a252d6c6a47-gzip%22	https://cavaglia.eu/category/provincia-di-torino/feed/	cavaglia.eu/category/provincia-di-torino/feed/index.html	(from https://cavaglia.eu/category/provincia-di-torino/)
21:12:52	842/842	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b26488e881ccf6a666876dc250d68b26-gzip%22	https://cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/feed/	cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/feed/index.html	(from https://cavaglia.eu/mozione-analisi-dei-fabbisogni-professionali/)
21:12:52	2643/2643	---M--	200	added ('OK')	application/json	date:Sun,%2007%20Apr%202024%2019:12:52%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fil-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp%2F	cavaglia.eu/wp-json/oembed/1.0/embed6a9a.json	(from https://cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/)
21:12:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Apr%202024%2019:12:53%20GMT	https://cavaglia.eu/?p=95	cavaglia.eu/index5eda.html	(from https://cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/)
21:12:53	961/961	---M-Z	200	added ('OK')	application/rss+xml	etag:%22582d449a1d0e0a33d8b3ca9ab95080e6-gzip%22	https://cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/feed/	cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/feed/index.html	(from https://cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/)
21:12:53	2736/2736	---M-Z	200	added ('OK')	text/xml	date:Sun,%2007%20Apr%202024%2019:12:53%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fil-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp%2F&format=xml	cavaglia.eu/wp-json/oembed/1.0/embeda2e7	(from https://cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/)
21:12:57	65024/65024	---M--	200	added ('OK')	application/msword	etag:%22fe00-4de6d4d635680%22	http://cavaglia.eu/wp-content/uploads/2011/11/Istruzione-e-FP_V_UPP.doc	cavaglia.eu/wp-content/uploads/2011/11/Istruzione-e-FP_V_UPP.doc	(from https://cavaglia.eu/il-sistema-di-istruzione-e-formazione-professionale-proposte-della-v-commissione-upp/)
21:12:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Apr%202024%2019:12:56%20GMT	https://cavaglia.eu/?p=24	cavaglia.eu/index2cf9.html	(from https://cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/)
21:12:57	2497/2497	---M--	200	added ('OK')	application/json	date:Sun,%2007%20Apr%202024%2019:12:55%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Friforma-delle-province-riassetto-riforma-o-abolizione%2F	cavaglia.eu/wp-json/oembed/1.0/embed09e3.json	(from https://cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/)
21:12:57	871/871	---M-Z	200	added ('OK')	application/rss+xml	etag:%2227860d815c2abb1adfeb11db3b49f6dd-gzip%22	https://cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/feed/	cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/feed/index.html	(from https://cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/)
21:12:57	2590/2590	---M-Z	200	added ('OK')	text/xml	date:Sun,%2007%20Apr%202024%2019:12:57%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Friforma-delle-province-riassetto-riforma-o-abolizione%2F&format=xml	cavaglia.eu/wp-json/oembed/1.0/embedc6b8	(from https://cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/)
21:13:03	19423/19423	---M--	200	added ('OK')	image/jpeg	etag:%224bdf-4de446a55e880%22	https://cavaglia.eu/wp-content/uploads/2013/06/Province_DF_Cavaglia_A5-211x300.jpg	cavaglia.eu/wp-content/uploads/2013/06/Province_DF_Cavaglia_A5-211x300.jpg	(from https://cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/)
21:13:31	417970/417970	---M--	200	added ('OK')	image/jpeg	etag:%22660b2-4de446a55e880%22	http://cavaglia.eu/wp-content/uploads/2013/06/Province_DF_Cavaglia_A5.jpg	cavaglia.eu/wp-content/uploads/2013/06/Province_DF_Cavaglia_A5.jpg	(from https://cavaglia.eu/riforma-delle-province-riassetto-riforma-o-abolizione/)
21:13:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Apr%202024%2019:13:03%20GMT	https://cavaglia.eu/?p=14	cavaglia.eu/index0b69.html	(from https://cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/)
21:13:31	2456/2456	---M--	200	added ('OK')	application/json	date:Sun,%2007%20Apr%202024%2019:13:00%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Ftorino-ovest-progetti-di-futura-trasformazione%2F	cavaglia.eu/wp-json/oembed/1.0/embed364f.json	(from https://cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/)
21:13:31	848/848	---M-Z	200	added ('OK')	application/rss+xml	etag:%223aeb4b605d3dde199039be9e78c34b7f-gzip%22	https://cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/feed/	cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/feed/index.html	(from https://cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/)
21:13:31	2549/2549	---M-Z	200	added ('OK')	text/xml	date:Sun,%2007%20Apr%202024%2019:13:31%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Ftorino-ovest-progetti-di-futura-trasformazione%2F&format=xml	cavaglia.eu/wp-json/oembed/1.0/embed42aa	(from https://cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/)
21:13:37	22540/22540	---M--	200	added ('OK')	image/jpeg	etag:%22580c-4de444d211a00%22	https://cavaglia.eu/wp-content/uploads/2013/06/Convegno-Torino-Ovest-12-11-2011-212x300.jpg	cavaglia.eu/wp-content/uploads/2013/06/Convegno-Torino-Ovest-12-11-2011-212x300.jpg	(from https://cavaglia.eu/torino-ovest-progetti-di-futura-trasformazione/)
21:14:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2007%20Apr%202024%2019:13:37%20GMT	https://cavaglia.eu/?p=21	cavaglia.eu/index3965.html	(from https://cavaglia.eu/incontro-a-giaveno/)
21:14:44	2313/2313	---M--	200	added ('OK')	application/json	date:Sun,%2007%20Apr%202024%2019:13:34%20GMT	https://cavaglia.eu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcavaglia.eu%2Fincontro-a-giaveno%2F	cavaglia.eu/wp-json/oembed/1.0/embedf0a4.json	(from https://cavaglia.eu/incontro-a-giaveno/)
21:14:44	763/763	---M-Z	200	added ('OK')	application/rss+xml	etag:%2219cd141aaf5fc1d4e22d9e05c5befeb0-gzip%22	https://cavaglia.eu/incontro-a-giaveno/feed/	cavaglia.eu/incontro-a-giaveno/feed/index.html	(from https://cavaglia.eu/incontro-a-giaveno/)
